,Airline,Source,Destination,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hour,Arrival_min,Dep_hour,Dep_min,Duration_hour,Duration_min
1500,6,2,1,1.0,8,9021.0,9,5,2019,1,30,10,20,15,10
1501,6,2,1,1.0,8,14533.0,18,5,2019,19,15,9,0,10,15
1502,4,2,1,2.0,5,11992.0,6,6,2019,4,25,11,45,16,40
1503,3,1,4,0.0,8,3597.0,12,5,2019,15,35,13,15,2,20
1504,3,0,2,0.0,8,4077.0,9,6,2019,4,15,1,30,2,45
1505,6,2,1,1.0,8,9646.0,12,6,2019,16,10,7,5,9,5
1506,8,3,0,0.0,8,3873.0,1,4,2019,0,40,22,20,2,20
1507,4,2,1,2.0,8,15129.0,9,5,2019,19,0,19,10,23,50
1508,3,2,1,1.0,8,6104.0,9,6,2019,1,30,17,30,8,0
1509,4,2,1,2.0,5,16022.0,6,3,2019,4,25,19,10,33,15
1510,4,0,5,1.0,5,10562.0,9,3,2019,0,30,9,45,14,45
1511,1,2,1,1.0,8,10945.0,9,3,2019,9,25,6,5,27,20
1512,8,3,0,0.0,8,3873.0,27,5,2019,11,25,9,0,2,25
1513,4,4,3,0.0,5,1840.0,27,3,2019,4,25,2,55,1,30
1514,3,2,1,1.0,8,9585.0,3,3,2019,12,0,4,55,7,5
1515,4,4,3,0.0,5,3210.0,18,5,2019,21,5,19,35,1,30
1516,3,2,1,1.0,8,6147.0,9,5,2019,20,0,15,10,4,50
1517,4,3,0,1.0,5,7341.0,9,5,2019,23,35,17,0,6,35
1518,1,2,1,1.0,8,8372.0,21,5,2019,19,15,9,0,10,15
1519,6,2,1,1.0,8,10877.0,27,6,2019,19,0,7,30,11,30
1520,1,2,1,2.0,8,10441.0,9,5,2019,19,15,22,0,21,15
1521,3,2,1,1.0,8,13611.0,6,3,2019,21,0,4,45,16,15
1522,4,0,5,1.0,5,11087.0,9,3,2019,10,45,8,55,25,50
1523,4,2,1,1.0,5,5963.0,27,3,2019,19,45,19,15,24,30
1524,3,1,4,0.0,8,3597.0,24,5,2019,15,35,13,15,2,20
1525,4,3,0,1.0,5,8529.0,12,6,2019,10,5,18,55,15,10
1526,6,2,1,1.0,8,10678.0,12,6,2019,19,0,4,55,14,5
1527,3,2,1,1.0,8,8285.0,27,3,2019,21,0,8,25,12,35
1528,4,2,1,1.0,8,18371.0,12,6,2019,12,35,2,15,10,20
1529,4,3,0,1.0,8,12692.0,6,6,2019,9,45,20,25,13,20
1530,3,0,2,0.0,8,4423.0,24,4,2019,8,50,6,5,2,45
1531,4,0,2,0.0,5,7229.0,9,6,2019,22,50,19,50,3,0
1532,3,0,5,0.0,8,6144.0,3,3,2019,2,20,23,30,2,50
1533,4,2,1,2.0,5,10919.0,1,6,2019,4,25,6,45,21,40
1534,3,3,0,0.0,8,4148.0,27,3,2019,0,5,21,25,2,40
1535,8,0,5,0.0,7,3873.0,24,3,2019,23,20,20,30,2,50
1536,4,2,1,2.0,8,11702.0,21,3,2019,18,50,9,40,9,10
1537,3,2,1,1.0,8,14871.0,6,3,2019,1,35,17,10,8,25
1538,1,0,5,2.0,8,11234.0,18,3,2019,11,10,6,45,28,25
1539,3,2,1,1.0,8,6938.0,6,6,2019,22,30,14,20,8,10
1540,3,2,1,1.0,8,6093.0,12,6,2019,21,0,8,30,12,30
1541,3,0,2,0.0,8,3943.0,15,5,2019,13,0,10,10,2,50
1542,4,4,3,0.0,8,8040.0,6,6,2019,11,50,10,20,1,30
1543,4,2,1,2.0,8,15129.0,9,5,2019,12,35,23,5,13,30
1544,8,1,4,0.0,8,3597.0,9,5,2019,20,5,17,45,2,20
1545,10,3,0,1.0,8,8610.0,6,5,2019,18,50,7,10,11,40
1546,4,3,0,1.0,8,13067.0,1,5,2019,23,35,17,0,6,35
1547,8,0,2,0.0,8,4991.0,9,5,2019,12,20,9,30,2,50
1548,8,3,0,1.0,8,4649.0,1,4,2019,20,20,15,5,5,15
1549,8,1,4,0.0,8,3597.0,18,5,2019,10,35,8,20,2,15
1550,4,2,1,1.0,5,12898.0,21,5,2019,19,0,8,0,11,0
1551,4,2,1,2.0,5,9296.0,27,3,2019,19,45,6,20,37,25
1552,3,0,5,0.0,8,8855.0,3,3,2019,19,45,16,55,2,50
1553,4,2,1,1.0,5,10262.0,6,6,2019,19,0,21,50,21,10
1554,3,0,2,0.0,8,3943.0,24,6,2019,8,50,6,5,2,45
1555,6,2,1,1.0,8,9001.0,3,6,2019,19,15,12,50,6,25
1556,6,2,1,1.0,8,7670.0,18,5,2019,1,30,10,20,15,10
1557,6,2,1,1.0,8,7530.0,3,6,2019,1,30,17,45,7,45
1558,3,3,0,1.0,8,8443.0,1,5,2019,14,15,9,20,4,55
1559,8,2,1,1.0,8,5351.0,1,4,2019,11,20,6,5,5,15
1560,10,2,1,0.0,8,6688.0,21,3,2019,9,10,6,0,3,10
1561,4,0,5,1.0,5,11087.0,12,3,2019,19,10,20,35,22,35
1562,1,0,5,2.0,8,7664.0,15,3,2019,12,5,5,50,30,15
1563,3,3,0,1.0,8,4775.0,15,4,2019,20,30,15,15,5,15
1564,2,3,0,0.0,8,3514.0,27,6,2019,17,55,15,20,2,35
1565,4,2,1,2.0,8,13376.0,24,6,2019,4,25,6,45,21,40
1566,4,2,1,2.0,8,14300.0,12,6,2019,12,35,8,10,28,25
1567,1,2,1,1.0,8,7480.0,27,6,2019,9,25,20,40,12,45
1568,3,4,3,0.0,8,2227.0,12,5,2019,22,50,21,20,1,30
1569,0,2,1,1.0,8,7452.0,18,5,2019,22,25,7,55,14,30
1570,0,3,0,0.0,8,4409.0,24,5,2019,12,55,10,20,2,35
1571,1,3,0,2.0,8,4647.0,3,4,2019,11,5,9,10,25,55
1572,8,1,4,0.0,7,3332.0,21,3,2019,12,5,9,30,2,35
1573,1,2,1,1.0,8,6902.0,27,3,2019,19,15,10,0,9,15
1574,0,3,0,1.0,8,6857.0,6,6,2019,23,30,19,55,3,35
1575,4,2,1,1.0,5,12373.0,9,5,2019,4,25,19,15,9,10
1576,6,2,1,1.0,8,11789.0,15,6,2019,19,0,11,40,7,20
1577,1,2,1,2.0,8,13039.0,9,5,2019,7,40,17,15,14,25
1578,4,0,5,1.0,5,11087.0,12,3,2019,11,25,22,55,12,30
1579,10,3,0,1.0,8,9345.0,18,5,2019,23,25,20,20,27,5
1580,8,4,3,0.0,7,1965.0,24,6,2019,0,15,22,45,1,30
1581,3,2,1,1.0,8,6093.0,3,6,2019,21,0,7,30,13,30
1582,4,3,0,1.0,5,11841.0,9,6,2019,8,15,18,55,13,20
1583,4,3,0,1.0,5,9663.0,9,5,2019,10,5,21,10,12,55
1584,4,2,1,1.0,8,14714.0,6,6,2019,19,0,19,15,23,45
1585,4,3,0,1.0,5,8529.0,12,6,2019,22,35,18,55,27,40
1586,3,2,1,1.0,8,5073.0,6,4,2019,12,10,7,35,4,35
1587,4,0,2,0.0,8,7229.0,24,4,2019,10,10,7,10,3,0
1588,1,2,1,1.0,8,9194.0,6,6,2019,19,15,10,0,9,15
1589,6,2,1,1.0,8,11789.0,12,6,2019,19,0,11,40,7,20
1590,8,4,3,0.0,8,2017.0,12,6,2019,14,45,13,15,1,30
1591,1,3,0,2.0,8,15894.0,6,6,2019,12,30,14,30,22,0
1592,3,0,2,0.0,8,3419.0,9,5,2019,4,15,1,30,2,45
1593,4,2,1,2.0,5,10368.0,9,6,2019,4,25,5,30,22,55
1594,3,2,1,1.0,8,6027.0,24,4,2019,20,0,15,10,4,50
1595,1,2,1,1.0,8,7480.0,18,5,2019,9,25,20,40,12,45
1596,8,3,0,1.0,8,7189.0,12,6,2019,17,15,8,35,8,40
1597,1,0,5,0.0,8,7276.0,15,3,2019,12,45,10,0,2,45
1598,4,2,1,1.0,8,15764.0,6,3,2019,4,25,11,30,16,55
1599,4,2,1,1.0,8,14714.0,6,6,2019,4,25,19,15,9,10
1600,6,2,1,1.0,8,7888.0,21,5,2019,1,30,17,0,8,30
1601,4,2,1,1.0,5,10262.0,6,6,2019,4,25,8,0,20,25
1602,4,2,1,2.0,5,15318.0,18,5,2019,4,25,20,0,8,25
1603,4,3,0,1.0,5,5608.0,1,5,2019,17,35,10,20,7,15
1604,4,3,0,1.0,8,12681.0,1,4,2019,18,15,8,25,9,50
1605,1,2,1,2.0,8,9417.0,6,3,2019,9,25,17,15,16,10
1606,6,2,1,1.0,8,17057.0,3,3,2019,21,0,7,5,13,55
1607,6,2,1,1.0,8,12537.0,27,3,2019,21,0,13,0,8,0
1608,1,2,1,2.0,8,10651.0,27,5,2019,19,15,22,0,21,15
1609,10,2,1,0.0,8,6741.0,1,6,2019,9,10,6,0,3,10
1610,4,3,0,1.0,5,10844.0,24,5,2019,22,35,20,0,26,35
1611,1,2,1,2.0,8,13381.0,27,5,2019,19,15,14,25,28,50
1612,3,0,2,0.0,8,4423.0,6,4,2019,8,50,6,5,2,45
1613,4,4,3,0.0,8,5678.0,27,5,2019,21,5,19,35,1,30
1614,4,2,1,2.0,5,12719.0,21,5,2019,12,35,9,35,27,0
1615,3,2,1,1.0,8,5054.0,1,6,2019,12,10,7,35,4,35
1616,1,2,1,1.0,8,7480.0,24,5,2019,9,25,9,45,23,40
1617,1,0,2,0.0,8,6961.0,3,6,2019,19,45,17,0,2,45
1618,8,3,0,0.0,7,3841.0,24,4,2019,19,40,17,10,2,30
1619,3,0,2,0.0,8,3943.0,3,6,2019,0,15,21,15,3,0
1620,4,0,2,0.0,8,7229.0,3,5,2019,11,20,8,20,3,0
1621,8,0,2,0.0,7,4319.0,15,5,2019,12,20,9,30,2,50
1622,3,0,2,0.0,8,4423.0,24,4,2019,15,50,13,0,2,50
1623,4,2,1,1.0,8,16079.0,21,5,2019,4,25,22,50,5,35
1624,4,0,2,0.0,5,7754.0,21,6,2019,22,50,19,50,3,0
1625,1,2,1,2.0,8,10467.0,1,6,2019,9,25,13,15,20,10
1626,4,2,1,1.0,8,14714.0,3,6,2019,12,35,17,30,19,5
1627,1,3,0,1.0,8,7452.0,1,5,2019,21,5,16,45,28,20
1628,1,2,1,2.0,8,13276.0,21,5,2019,19,15,13,20,29,55
1629,1,0,5,2.0,8,31783.0,1,3,2019,10,35,8,50,25,45
1630,1,1,4,0.0,8,4667.0,1,5,2019,13,55,11,40,2,15
1631,4,0,2,0.0,5,7229.0,15,6,2019,18,10,15,15,2,55
1632,4,2,1,2.0,8,14237.0,15,6,2019,12,35,18,25,18,10
1633,6,2,1,1.0,8,8266.0,15,5,2019,19,15,10,20,8,55
1634,4,2,1,2.0,8,13882.0,24,6,2019,4,25,9,25,19,0
1635,3,0,2,0.0,8,4823.0,6,5,2019,22,50,20,0,2,50
1636,0,0,2,0.0,8,4483.0,24,5,2019,2,45,23,55,2,50
1637,1,0,2,0.0,8,6961.0,12,6,2019,8,55,6,10,2,45
1638,4,3,0,1.0,5,9663.0,12,5,2019,10,5,18,55,15,10
1639,4,2,1,2.0,8,16704.0,18,5,2019,4,25,23,5,29,20
1640,3,4,3,0.0,8,4049.0,12,5,2019,10,40,9,10,1,30
1641,8,1,4,0.0,7,3807.0,24,3,2019,10,35,8,20,2,15
1642,3,2,1,1.0,8,6442.0,9,6,2019,22,30,6,50,15,40
1643,4,0,5,1.0,5,7832.0,15,3,2019,7,40,7,0,24,40
1644,3,2,1,1.0,8,6442.0,24,6,2019,22,30,8,35,13,55
1645,3,0,2,0.0,8,4823.0,21,4,2019,22,50,20,0,2,50
1646,4,0,5,1.0,8,13555.0,6,3,2019,5,5,5,45,23,20
1647,2,2,1,1.0,8,5135.0,6,4,2019,19,35,10,35,9,0
1648,0,0,2,0.0,8,3383.0,15,5,2019,2,45,23,55,2,50
1649,2,2,1,1.0,8,5842.0,15,6,2019,13,35,7,25,6,10
1650,4,2,1,2.0,8,16704.0,18,5,2019,4,25,13,25,15,0
1651,1,3,0,1.0,8,8366.0,1,5,2019,7,55,16,50,15,5
1652,8,4,3,0.0,7,1965.0,9,5,2019,7,15,5,45,1,30
1653,8,3,0,0.0,8,3873.0,6,6,2019,19,40,17,10,2,30
1654,4,0,5,1.0,8,27992.0,1,3,2019,20,20,8,0,12,20
1655,6,2,1,1.0,8,10678.0,6,6,2019,12,35,4,55,7,40
1656,1,0,5,1.0,8,6824.0,21,3,2019,23,15,8,50,14,25
1657,1,2,1,2.0,8,9443.0,12,6,2019,19,15,5,0,38,15
1658,6,2,1,1.0,8,13378.0,21,3,2019,19,15,7,5,12,10
1659,3,0,2,0.0,8,3943.0,1,5,2019,6,50,4,0,2,50
1660,3,2,1,1.0,8,7191.0,18,5,2019,21,0,11,25,9,35
1661,8,0,2,0.0,8,3625.0,27,6,2019,8,35,5,55,2,40
1662,2,2,1,1.0,8,6841.0,27,5,2019,13,35,7,25,6,10
1663,4,3,0,1.0,5,11134.0,24,3,2019,23,25,16,55,6,30
1664,4,3,0,1.0,8,14571.0,6,6,2019,20,45,18,55,25,50
1665,1,0,5,3.0,8,12346.0,1,3,2019,12,15,5,50,30,25
1666,4,0,2,0.0,5,4544.0,21,4,2019,20,45,17,45,3,0
1667,4,2,1,2.0,8,13376.0,9,6,2019,4,25,14,35,13,50
1668,4,0,5,1.0,5,11087.0,12,3,2019,12,25,18,55,17,30
1669,8,3,0,0.0,8,5515.0,3,3,2019,11,30,9,0,2,30
1670,3,3,0,0.0,8,4804.0,27,6,2019,7,15,4,40,2,35
1671,3,1,4,0.0,8,3597.0,12,6,2019,15,35,13,15,2,20
1672,6,2,1,1.0,8,15353.0,6,3,2019,19,15,6,0,13,15
1673,4,3,0,1.0,5,9899.0,12,6,2019,16,20,6,30,9,50
1674,3,0,5,0.0,8,7303.0,24,3,2019,21,20,18,25,2,55
1675,4,0,5,1.0,8,13817.0,12,3,2019,21,20,8,55,12,25
1676,4,2,1,2.0,8,19329.0,6,3,2019,19,45,19,10,24,35
1677,4,2,1,1.0,8,16289.0,12,6,2019,12,35,7,5,5,30
1678,4,3,0,1.0,5,9663.0,15,5,2019,10,5,18,55,15,10
1679,1,2,1,2.0,8,10975.0,3,6,2019,9,25,9,45,23,40
1680,0,3,0,0.0,8,4384.0,18,3,2019,12,55,10,20,2,35
1681,4,2,1,1.0,8,14714.0,12,6,2019,19,0,9,0,10,0
1682,4,2,1,2.0,5,10919.0,12,6,2019,4,25,14,35,13,50
1683,4,3,0,1.0,8,14388.0,21,5,2019,4,40,14,5,14,35
1684,6,2,1,1.0,8,10877.0,15,6,2019,19,0,11,25,7,35
1685,4,2,1,2.0,8,15129.0,9,5,2019,12,35,23,5,13,30
1686,3,2,1,1.0,8,7191.0,6,5,2019,21,0,7,30,13,30
1687,2,3,0,1.0,8,6686.0,1,5,2019,7,45,23,30,8,15
1688,6,2,1,1.0,8,7530.0,3,6,2019,1,30,12,50,12,40
1689,3,2,1,1.0,8,6442.0,15,6,2019,22,30,7,35,14,55
1690,4,2,1,1.0,5,10262.0,27,6,2019,12,35,9,0,27,35
1691,4,0,5,1.0,8,13817.0,12,3,2019,9,30,18,55,14,35
1692,4,3,0,1.0,8,13626.0,12,6,2019,23,35,14,5,9,30
1693,4,3,0,1.0,8,14388.0,12,5,2019,10,5,18,55,15,10
1694,3,3,0,0.0,8,4804.0,27,4,2019,7,15,4,40,2,35
1695,3,2,1,0.0,8,5406.0,21,3,2019,17,35,14,30,3,5
1696,8,2,1,1.0,8,4611.0,3,4,2019,22,50,17,55,4,55
1697,3,3,0,1.0,8,5069.0,9,6,2019,13,0,8,10,4,50
1698,2,0,2,0.0,8,3898.0,6,6,2019,10,40,7,45,2,55
1699,3,4,3,0.0,8,2754.0,6,6,2019,13,30,12,0,1,30
1700,6,2,1,1.0,5,6943.0,27,5,2019,1,30,15,0,10,30
1701,4,3,0,1.0,8,14781.0,18,5,2019,18,15,5,45,12,30
1702,4,2,1,1.0,8,16079.0,21,5,2019,19,0,13,0,6,0
1703,3,0,5,0.0,8,8033.0,15,3,2019,19,45,16,55,2,50
1704,3,0,5,0.0,8,6860.0,9,3,2019,21,20,18,25,2,55
1705,6,2,1,1.0,8,6953.0,27,3,2019,19,15,11,40,7,35
1706,3,0,2,0.0,8,4823.0,12,5,2019,10,5,7,10,2,55
1707,3,3,0,0.0,8,4174.0,9,4,2019,7,15,4,40,2,35
1708,4,2,1,2.0,8,12819.0,27,6,2019,19,0,13,25,29,35
1709,4,3,0,1.0,5,9663.0,15,5,2019,4,40,21,10,7,30
1710,8,3,0,0.0,7,3841.0,3,5,2019,9,30,6,55,2,35
1711,3,2,1,0.0,8,5000.0,27,6,2019,8,50,5,35,3,15
1712,1,0,5,2.0,4,13366.0,1,3,2019,22,10,5,50,16,20
1713,10,4,3,1.0,8,12395.0,6,3,2019,16,45,21,55,18,50
1714,1,3,0,1.0,8,7452.0,15,5,2019,21,5,16,45,28,20
1715,4,2,1,1.0,8,15554.0,18,5,2019,19,0,19,45,23,15
1716,4,3,0,1.0,8,13067.0,6,5,2019,15,5,17,0,22,5
1717,3,3,0,0.0,8,6565.0,1,3,2019,17,45,15,10,2,35
1718,8,4,3,0.0,7,1965.0,24,5,2019,7,15,5,45,1,30
1719,8,1,4,0.0,7,3332.0,27,3,2019,12,5,9,30,2,35
1720,3,0,5,1.0,8,6208.0,21,3,2019,10,10,5,25,4,45
1721,1,0,5,1.0,8,11161.0,18,3,2019,18,40,13,50,28,50
1722,1,3,0,2.0,8,12224.0,12,6,2019,13,45,10,0,27,45
1723,4,3,0,1.0,5,9663.0,1,5,2019,12,0,18,55,17,5
1724,4,0,5,1.0,8,12284.0,18,3,2019,15,15,8,55,6,20
1725,1,2,1,1.0,8,7480.0,27,5,2019,9,25,17,20,16,5
1726,4,2,1,1.0,8,17024.0,6,3,2019,4,25,19,15,9,10
1727,4,3,0,1.0,8,14151.0,6,6,2019,19,10,20,25,22,45
1728,3,3,0,0.0,8,4804.0,21,6,2019,19,50,17,15,2,35
1729,3,2,1,1.0,8,6069.0,18,5,2019,21,0,16,0,5,0
1730,10,0,5,1.0,8,6065.0,21,3,2019,21,55,6,40,15,15
1731,4,3,0,1.0,8,14151.0,18,5,2019,9,45,20,25,13,20
1732,4,3,0,1.0,8,14231.0,24,3,2019,12,0,18,55,17,5
1733,10,4,3,1.0,8,12395.0,6,3,2019,9,25,15,40,17,45
1734,3,2,1,1.0,8,5636.0,24,4,2019,7,25,2,0,5,25
1735,1,2,1,1.0,8,5232.0,6,4,2019,23,0,17,40,5,20
1736,4,2,1,1.0,8,14714.0,1,6,2019,4,25,14,0,14,25
1737,3,1,4,0.0,8,3850.0,6,5,2019,10,15,7,55,2,20
1738,1,2,1,1.0,8,7258.0,27,5,2019,9,35,17,40,15,55
1739,4,0,5,1.0,8,17471.0,6,3,2019,20,20,21,25,22,55
1740,8,0,2,0.0,8,4423.0,9,5,2019,0,5,21,10,2,55
1741,3,4,3,0.0,8,2227.0,18,6,2019,22,50,21,20,1,30
1742,6,2,1,1.0,8,13377.0,24,6,2019,1,30,10,0,15,30
1743,4,0,2,0.0,8,8016.0,12,6,2019,11,20,8,20,3,0
1744,1,0,5,1.0,8,5626.0,9,3,2019,8,50,6,50,26,0
1745,3,0,5,0.0,8,6860.0,21,3,2019,19,45,16,55,2,50
1746,3,2,1,1.0,8,6628.0,1,6,2019,1,30,18,35,6,55
1747,4,2,1,1.0,5,11627.0,6,6,2019,12,35,13,0,23,35
1748,8,3,0,0.0,8,4174.0,9,6,2019,19,40,17,10,2,30
1749,4,2,1,1.0,8,14714.0,1,6,2019,4,25,18,15,10,10
1750,4,3,0,1.0,8,14151.0,12,5,2019,21,5,9,35,11,30
1751,4,2,1,1.0,5,12898.0,27,5,2019,19,0,16,0,27,0
1752,4,2,1,1.0,5,12373.0,18,5,2019,4,25,21,50,6,35
1753,3,0,2,0.0,8,3943.0,18,6,2019,13,0,10,10,2,50
1754,0,3,0,2.0,8,7870.0,9,6,2019,23,30,15,10,8,20
1755,4,0,2,0.0,8,8016.0,18,6,2019,22,0,18,55,3,5
1756,1,2,1,2.0,8,10975.0,15,5,2019,9,25,13,5,20,20
1757,3,1,4,0.0,8,3850.0,27,5,2019,10,15,7,55,2,20
1758,3,3,0,0.0,8,4804.0,18,6,2019,23,10,20,25,2,45
1759,4,2,1,1.0,8,15554.0,9,3,2019,4,25,20,50,7,35
1760,8,3,0,0.0,8,4465.0,18,3,2019,9,35,6,55,2,40
1761,4,3,0,1.0,5,11841.0,9,6,2019,10,5,21,10,12,55
1762,6,2,1,1.0,8,19332.0,9,3,2019,19,15,8,0,11,15
1763,8,3,0,0.0,7,3841.0,21,6,2019,19,40,17,10,2,30
1764,3,0,2,0.0,8,4591.0,12,4,2019,13,0,10,10,2,50
1765,3,3,0,1.0,8,5192.0,24,5,2019,20,5,15,15,4,50
1766,4,2,1,1.0,5,10577.0,9,6,2019,12,35,18,15,18,20
1767,4,2,1,2.0,8,15129.0,18,5,2019,4,25,19,30,8,55
1768,6,2,1,1.0,8,11789.0,6,6,2019,19,0,6,0,13,0
1769,1,2,1,1.0,8,8372.0,15,6,2019,7,40,21,0,10,40
1770,6,2,1,1.0,8,8266.0,9,5,2019,19,15,6,0,13,15
1771,4,3,0,1.0,8,14781.0,6,5,2019,19,50,6,30,13,20
1772,10,0,2,0.0,8,5613.0,21,4,2019,19,35,17,0,2,35
1773,4,0,2,0.0,8,7229.0,24,4,2019,18,10,15,15,2,55
1774,3,2,1,1.0,8,6093.0,24,6,2019,21,0,8,30,12,30
1775,4,2,1,2.0,5,15544.0,21,5,2019,12,35,5,30,7,5
1776,2,2,1,1.0,8,6296.0,18,5,2019,13,35,7,25,6,10
1777,3,3,0,0.0,8,4804.0,27,4,2019,12,20,9,35,2,45
1778,0,0,5,0.0,8,4284.0,18,3,2019,8,40,5,50,2,50
1779,3,2,1,1.0,8,6558.0,21,3,2019,22,20,7,35,14,45
1780,3,2,1,1.0,8,5775.0,24,6,2019,3,35,21,50,5,45
1781,8,1,4,0.0,7,3543.0,21,6,2019,10,35,8,20,2,15
1782,4,2,1,1.0,8,17024.0,6,3,2019,18,50,9,55,8,55
1783,4,4,3,0.0,5,4050.0,9,6,2019,8,30,7,5,1,25
1784,1,4,3,2.0,8,14219.0,6,3,2019,15,15,6,0,33,15
1785,4,0,5,1.0,8,26890.0,1,3,2019,18,25,11,40,6,45
1786,1,2,1,2.0,8,9653.0,15,6,2019,19,15,19,45,23,30
1787,3,0,2,0.0,8,3943.0,21,6,2019,8,50,6,5,2,45
1788,4,3,0,1.0,5,10844.0,18,5,2019,16,20,14,5,26,15
1789,4,3,0,1.0,5,8849.0,1,4,2019,4,40,21,10,7,30
1790,3,4,3,0.0,8,2754.0,12,6,2019,3,10,1,40,1,30
1791,1,2,1,2.0,8,10756.0,21,3,2019,19,15,6,50,36,25
1792,4,3,0,1.0,8,14151.0,21,5,2019,21,5,17,0,28,5
1793,4,3,0,1.0,5,9899.0,12,6,2019,20,45,8,25,12,20
1794,4,2,1,1.0,8,12242.0,21,3,2019,4,25,22,0,6,25
1795,4,2,1,2.0,5,10368.0,9,6,2019,12,35,19,30,17,5
1796,3,4,3,0.0,8,5755.0,24,5,2019,10,40,9,10,1,30
1797,4,2,1,1.0,5,10262.0,15,6,2019,4,25,18,15,10,10
1798,8,3,0,1.0,8,6643.0,6,6,2019,17,15,8,35,8,40
1799,7,2,1,1.0,8,9845.0,21,3,2019,21,0,7,30,13,30
1800,4,3,0,1.0,5,11134.0,24,3,2019,12,0,18,55,17,5
1801,8,2,1,1.0,8,5583.0,1,6,2019,11,20,6,5,5,15
1802,3,2,1,1.0,8,6069.0,15,5,2019,21,0,16,0,5,0
1803,4,0,5,1.0,8,13817.0,12,3,2019,20,20,5,45,14,35
1804,1,2,1,2.0,8,10283.0,6,3,2019,19,15,5,0,38,15
1805,1,3,0,1.0,8,7795.0,24,3,2019,21,5,9,50,11,15
1806,6,2,1,1.0,5,13977.0,9,3,2019,7,40,0,20,7,20
1807,4,2,1,2.0,5,10919.0,1,6,2019,4,25,6,45,21,40
1808,3,3,0,0.0,8,6038.0,3,3,2019,23,5,20,25,2,40
1809,3,2,1,0.0,8,5601.0,21,5,2019,8,50,5,35,3,15
1810,3,2,1,1.0,8,12351.0,9,3,2019,21,0,7,30,13,30
1811,1,2,1,0.0,8,6094.0,15,4,2019,8,0,5,10,2,50
1812,6,2,1,1.0,8,7575.0,15,5,2019,19,15,10,35,8,40
1813,4,2,1,1.0,8,16079.0,27,5,2019,4,25,21,50,6,35
1814,4,2,1,1.0,5,10262.0,15,6,2019,19,0,19,15,23,45
1815,0,2,1,1.0,8,13470.0,9,6,2019,22,25,16,45,5,40
1816,4,0,2,0.0,8,8016.0,27,6,2019,14,5,11,10,2,55
1817,4,2,1,1.0,8,16289.0,9,3,2019,18,50,18,15,24,35
1818,4,2,1,1.0,5,10262.0,6,6,2019,4,25,19,45,8,40
1819,3,0,2,0.0,8,4823.0,27,6,2019,21,20,18,25,2,55
1820,10,0,2,0.0,8,5403.0,9,4,2019,12,35,9,45,2,50
1821,4,2,1,1.0,5,12373.0,18,5,2019,19,0,17,30,25,30
1822,8,4,3,1.0,8,13552.0,6,3,2019,22,25,14,10,8,15
1823,4,3,0,1.0,5,10844.0,9,5,2019,20,45,8,25,12,20
1824,1,4,3,2.0,8,22619.0,6,3,2019,23,45,9,40,14,5
1825,6,2,1,1.0,8,8625.0,27,5,2019,19,15,10,35,8,40
1826,3,0,5,0.0,8,4777.0,24,3,2019,8,45,6,0,2,45
1827,3,2,1,0.0,8,5000.0,21,6,2019,8,50,5,35,3,15
1828,4,2,1,2.0,8,21954.0,6,3,2019,19,45,19,10,24,35
1829,4,2,1,1.0,5,11627.0,3,6,2019,4,25,11,30,16,55
1830,4,3,0,1.0,8,13731.0,24,5,2019,4,40,14,5,14,35
1831,3,0,2,0.0,8,3943.0,3,4,2019,1,0,22,10,2,50
1832,4,0,5,1.0,5,6992.0,21,3,2019,23,0,8,55,14,5
1833,4,3,0,1.0,8,13941.0,6,5,2019,4,40,18,55,9,45
1834,4,2,1,1.0,8,14924.0,12,6,2019,19,0,8,0,11,0
1835,4,2,1,1.0,8,18371.0,27,6,2019,12,35,2,15,10,20
1836,3,1,4,0.0,8,7295.0,3,3,2019,21,55,19,35,2,20
1837,1,0,5,1.0,8,9292.0,9,3,2019,16,40,17,0,23,40
1838,4,3,0,1.0,8,13941.0,1,5,2019,8,15,20,0,12,15
1839,3,3,0,1.0,8,4150.0,24,3,2019,9,50,4,15,5,35
1840,4,3,0,1.0,8,12681.0,1,4,2019,23,35,20,0,27,35
1841,3,2,1,0.0,8,5601.0,3,6,2019,8,50,5,35,3,15
1842,1,3,0,2.0,8,14960.0,21,5,2019,8,55,9,50,23,5
1843,6,2,1,1.0,8,13377.0,6,6,2019,1,30,16,0,9,30
1844,3,4,3,0.0,8,3342.0,21,3,2019,13,25,12,0,1,25
1845,4,0,2,0.0,8,8016.0,6,6,2019,14,5,11,10,2,55
1846,4,0,5,1.0,8,16736.0,6,3,2019,23,0,5,45,17,15
1847,4,3,0,1.0,5,10031.0,24,3,2019,19,40,21,10,22,30
1848,1,2,1,1.0,8,7258.0,21,4,2019,8,15,20,30,11,45
1849,4,0,2,0.0,5,4030.0,15,5,2019,8,45,6,0,2,45
1850,1,2,1,2.0,8,13381.0,24,6,2019,19,15,14,25,28,50
1851,4,2,1,2.0,8,16704.0,24,5,2019,4,25,23,5,29,20
1852,6,2,1,1.0,8,13587.0,24,6,2019,21,0,9,0,12,0
1853,4,4,3,0.0,8,5678.0,24,5,2019,4,20,2,55,1,25
1854,4,3,0,1.0,5,7064.0,1,4,2019,9,20,6,30,26,50
1855,3,4,3,0.0,8,2754.0,3,6,2019,3,10,1,40,1,30
